time,q1_l,q1_r,q2_l,q2_r
6.54,-0.4243252017819489,-0.6475812288927795,0.9635148839733694,1.0956038878809775
6.56,-0.4204390773199999,-0.6555870491556619,0.9632481648282656,1.069805679541565
6.58,-0.4161072595518538,-0.6606750950618318,0.9628888653323784,1.0420485185638009
6.6,-0.4112325856889486,-0.6630437567884673,0.9624079047161012,1.0131714478639382
6.62,-0.405699571528274,-0.6629594582911115,0.9617657404267184,0.9841176225054432
6.64,-0.3993672470080179,-0.6607433610931803,0.9609081511529436,0.9559289400272774
6.66,-0.3920588454749295,-0.656751680557761,0.9597598033820136,0.9297337228810472
6.68,-0.3835498987546779,-0.6513481760307687,0.9582148197353532,0.9067195676395426
6.7,-0.3735583762959253,-0.6448671964161069,0.95612396082754,0.8880798472060751
6.72,-0.3617437206300016,-0.6375673164106974,0.9532794100798204,0.874921063077683
6.74,-0.3477256394603228,-0.6295808661244027,0.9494013797484354,0.8681239293398834
6.76,-0.3311369622759935,-0.6208746485527723,0.9441367462102376,0.8681687612354484
6.78,-0.3117245002179665,-0.6112492343570424,0.9370883931864132,0.8749655381614423
6.8,-0.2895012421314055,-0.6004085001927361,0.9279002694387394,0.8877598080454587
6.819999999999999,-0.2649218108126371,-0.5880286628731327,0.9164132561399124,0.90273183590184
6.84,-0.2389878237587777,-0.5743469990432656,0.9028542348775712,0.9163061250853556
6.859999999999999,-0.2152676761356774,-0.5601417267980702,0.8904814674882575,0.9278073212843314
6.88,-0.1972957770658589,-0.5462129198443076,0.8831013177310476,0.9370081618691338
6.9,-0.1859403920927834,-0.5331614674720978,0.8817708696515697,0.944067659584065
6.92,-0.1814597979482843,-0.521323235353032,0.8869218751504602,0.9493419638317488
6.94,-0.1836141204118267,-0.510803966790682,0.8983503172024824,0.9532284030355131
6.96,-0.191835441514174,-0.5015550438034009,0.9153496802237566,0.9560803501768496
6.98,-0.2053886078153175,-0.4934481621537085,0.936896739458383,0.9581778232616464
7.0,-0.2234895292521009,-0.4863296499036755,0.961820851610772,0.959728812481888
7.02,-0.2453749126789138,-0.4800515590525049,0.9889257777637736,0.960882652814651
7.04,-0.2703328183854812,-0.4744846691700675,1.0170628426031698,0.9617452338232284
7.06,-0.2977081526350674,-0.4695204478626846,1.0451681167619464,0.9623918311650228
7.08,-0.3268955156007898,-0.465067830869839,1.0722781790182174,0.9628765743637973
7.1,-0.3573279232381288,-0.4610485918813856,1.0975354761248657,0.9632389401391268
7.12,-0.3884662892701384,-0.4573931989883724,1.1201898980302474,0.963508044184225
7.14,-0.4197920339403386,-0.4540377837119952,1.1395998132257852,0.9637054532435188
7.16,-0.4508037147876321,-0.4509221646042989,1.1552337378033908,0.963847052038284
7.18,-0.4810177861008339,-0.4479886051509821,1.1666727199906044,0.963944311819687
7.2,-0.5099731449253154,-0.4451809656774984,1.1736130300388454,0.964005165581841
7.22,-0.537238802767838,-0.4424439940938515,1.1758685923926169,0.964034603080137
7.24,-0.5624237575845984,-0.4397226066960299,1.173372640850302,0.9640350448848092
7.26,-0.5851879439156373,-0.4369610967589807,1.1661782435691284,0.964006524687024
7.28,-0.6052530578716242,-0.4341022605591153,1.154457581232749,0.9639466918861616
7.3,-0.6224121216137881,-0.4310864446415891,1.138500115973775,0.9638506346438772
7.32,-0.636536859334245,-0.4278504932973533,1.1187100055891088,0.9637105117670224
7.34,-0.647582246529846,-0.4243265078399877,1.095603247334214,0.9635149646600584
7.359999999999999,-0.6555878794955212,-0.4204402157524141,1.0698050382868152,0.9632482507155692
7.38,-0.6606757707569857,-0.4161082524495361,1.0420478907659532,0.9628889550832296
7.399999999999999,-0.6630443057023102,-0.4112334522610397,1.01317084428819,0.9624079973317338
7.42,-0.662959904122742,-0.4057003284737591,0.9841170512785304,0.9617658351743622
7.439999999999999,-0.6607437239421867,-0.3993679088432643,0.9559284072572422,0.9609082475158378
7.46,-0.6567519774230617,-0.3920594248221375,0.9297332331348768,0.959759901027098
7.479999999999999,-0.6513484212325926,-0.3835504065937402,0.906719124270711,0.9582149184903564
7.5,-0.6448674019297339,-0.3735588221806062,0.888079452522829,0.9561240606570672
7.52,-0.63756749210699,-0.3617441128686487,0.874920718354157,0.9532795110493192
7.54,-0.6295810199278514,-0.347725985261717,0.8681236347015966,0.9494014819661174
7.56,-0.6208747865506499,-0.3311372678627546,0.8681685154942693,0.9441368497410678
7.58,-0.611249360912695,-0.31172477091311,0.8749653387097883,0.9370884979398462
7.6,-0.6004086181165309,-0.2895014824276615,0.8877596509127573,0.9279003750433854
7.619999999999999,-0.5880287730892719,-0.2649220244382226,0.9027317150076106,0.9164133618343634
7.64,-0.5743471013690451,-0.2389880137581087,0.916306033436533,0.9028543394695564
7.659999999999999,-0.5601418209648554,-0.2152678447229211,0.9278072525866872,0.8904815686650681
7.68,-0.5462130056849785,-0.1972959258877529,0.9370081107445624,0.8831014126560325
7.699999999999999,-0.5331615450271534,-0.1859405226943938,0.944067621674082,0.8817709561823946
7.72,-0.5213233048815019,-0.181459911870586,0.9493419357481324,0.8869219519724688
7.739999999999999,-0.5108040287266579,-0.183614219226677,0.9532283822203012,0.8983503838085505
7.76,-0.5015550986954032,-0.1918355268085238,0.9560803347338234,0.9153497367761178
7.779999999999999,-0.4934482106083145,-0.2053886811479529,0.9581778117977804,0.936896786594008
7.8,-0.4863296925419439,-0.2234895921059284,0.9597288039757724,0.9618208902473572
7.819999999999999,-0.4800515964802593,-0.245374966423593,0.9608826465152066,0.9889258089412354
7.84,-0.474484701959789,-0.2703328642557402,0.9617452291752192,1.0170628673720932
7.859999999999999,-0.4695204765439105,-0.2977081917236073,0.9623918277556064,1.0451681361150746
7.88,-0.4650678559252474,-0.3268955488619274,0.9628765718844822,1.072278193854707
7.899999999999999,-0.4610486137464181,-0.3573279514980435,0.9632389383585864,1.097535487236542
7.92,-0.4573932180529176,-0.38846631324038,0.963508042928647,1.1201899061011584
7.939999999999999,-0.4540378003231836,-0.4197920542322897,0.9637054523822016,1.139599818838941
7.96,-0.4509221790698272,-0.4508037319264958,0.963847051472946,1.1552337414507747
7.979999999999999,-0.4479886177426198,-0.4810178005383597,0.963944311476458,1.166672722084147
8.0,-0.4451809766345735,-0.5099731570509097,0.9640051654052306,1.173613030921116
8.02,-0.4424440036266012,-0.5372388129179804,0.9640346030284836,1.1758685923466448
8.04,-0.4397226149887488,-0.5624237660506517,0.9640350449268452,1.17337264010833
8.06,-0.4369611039729323,-0.5851879509502423,0.9640065247992856,1.1661782423202878
8.08,-0.4341022668351942,-0.6052530636938975,0.9639466920510392,1.1544575796297627
8.1,-0.4310864501027295,-0.6224121264136049,0.9638506348481456,1.1385001141387994
8.12,-0.4278504980506977,-0.6365368632757947,0.9637105120007404,1.1187100036188398
8.14,-0.4243265119788222,-0.6475822497546873,0.963514964915741,1.0956032453043396
8.16,-0.4204402193578933,-0.6555878821252525,0.963248250987572,1.0698050362559155
8.18,-0.4161082865408462,-0.6606757939570773,0.9628889581647806,1.0420478692103274
8.2,-0.4112337060754443,-0.6630444664761347,0.9624080244578896,1.0131706675033538
8.219999999999999,-0.4057011828178061,-0.6629604073201054,0.9617659421112346,0.9841164065466796
8.24,-0.3993698938382474,-0.6607448122056974,0.9609085365217874,0.9559268093450806
8.26,-0.3920631637421458,-0.656753893284385,0.9597605311719906,0.92973007242971
8.28,-0.3835565753522361,-0.65135139968609,0.958216118012909,0.906713738530426
8.299999999999999,-0.3735681335396344,-0.6448716935768638,0.9561261452542384,0.888071210163811
8.32,-0.3617573238630153,-0.63757340959648,0.9532829115540592,0.8749091072645491
8.34,-0.3477439222494844,-0.6295889975865248,0.9494067836397636,0.868108350791584
8.36,-0.3311608627509861,-0.6208854412123862,0.9441448428199756,0.8681495401079338
8.379999999999999,-0.3117551020698603,-0.6112635407757259,0.9371002343469396,0.8749429883857017
8.4,-0.2895398133342782,-0.6004274279361654,0.9279172188860612,0.8877345830644028
8.42,-0.2649698323556261,-0.5880534376064408,0.9164370129939412,0.9027046558248564
8.44,-0.239047001883519,-0.5743788685330566,0.9028868079397632,0.916277574352542
8.459999999999999,-0.2152715985618969,-0.5601820260755485,0.8904838214982557,0.9277779131615832
8.479999999999999,-0.1971049983066598,-0.546263069739778,0.8829795949464021,0.936978282782266
8.5,-0.1854125280519147,-0.5332230047420594,0.8814208614603442,0.9440375649222806
8.52,-0.180455574756639,-0.5213978607656546,0.8862437328581957,0.949311802659081
8.54,-0.1820027707961759,-0.5108936015305002,0.897261751862766,0.9531982542225136
8.559999999999999,-0.1894984883093008,-0.5016618890073679,0.9137951347795952,0.9560502584020776
8.58,-0.2022218711848605,-0.4935747598595844,0.9348519719524796,0.958147828670419
8.6,-0.2194038232020829,-0.4864789460379906,0.9592938583787286,0.9596989720773385
8.62,-0.2402961192316029,-0.4802269705042736,0.9859555029418978,0.9608530546229532
8.639999999999999,-0.2642019251805958,-0.4746901577306117,1.013716893303798,0.9617160065021504
8.66,-0.2904816074386532,-0.4697606041042213,1.0415402046953646,0.9623631522686684
8.68,-0.3185460265954761,-0.4653479711156357,1.0684855651744662,0.9628486803435076
8.7,-0.3478456639903807,-0.461374871482367,1.093716415442305,0.9632121407615292
8.719999999999999,-0.3778603489366817,-0.4577727453018612,1.1165009519916065,0.9634827437044028
8.74,-0.4080918733924593,-0.4544788525468459,1.136212871867898,0.9636821805910076
8.76,-0.4380603419957616,-0.4514343244535241,1.1523326265955909,0.96382650256445
8.78,-0.4673043521054342,-0.4485829542147445,1.1644493322364151,0.9639274038614554
8.799999999999999,-0.4953846909014454,-0.4458703873693271,1.1722630006767822,0.96399311623321
8.82,-0.5218909610471489,-0.4432434572769527,1.1755865961455167,0.9640290291386516
8.84,-0.5464503177336281,-0.440649517202281,1.174347440098083,0.9640380969733464
8.86,-0.5687373209060855,-0.4380357068383053,1.168587616032558,0.9640210650802734
8.879999999999999,-0.5884838171741724,-0.4353481431779006,1.1584632178521828,0.9639765296811468
8.9,-0.6054877994348979,-0.4325310410156273,1.1442424968535951,0.9639008358112116
8.92,-0.6196203469988915,-0.4295257466901366,1.1263031462036253,0.9637878068078902
8.94,-0.6308299823620828,-0.4262696076743585,1.105129073986172,0.9636282842145564
8.959999999999999,-0.6391440219750133,-0.4226944977837735,1.0813070211416065,0.9634094318524395
8.979999999999999,-0.6446664254100881,-0.4187243390856913,1.055523434148633,0.9631136855556915
9.0,-0.6475717908121723,-0.4142707749890892,1.028561865159535,0.9627171094332542
9.02,-0.6480971814058556,-0.4092292320446781,1.0012985427193637,0.9621870972313558
9.04,-0.6465292042852195,-0.4034726081444223,0.9746950801943494,0.9614789072445888
9.06,-0.6431852801708833,-0.3968421130806972,0.949785265251483,0.9605303705566648
9.08,-0.6383883792441134,-0.3891367274936529,0.9276498266685952,0.959254132624946
9.1,-0.632434566508508,-0.3801046163882803,0.909370231667418,0.9575271224841534
9.12,-0.6255541992247606,-0.3694426990963461,0.8959513701421208,0.9551780965871696
9.14,-0.6178717951756509,-0.3568141135020665,0.8882068964106253,0.9519767923918848
9.16,-0.6093772157436801,-0.3418962667286963,0.8866141757885885,0.9476331916572212
9.18,-0.5999299546983425,-0.3244715934576627,0.8911693595942579,0.9418223615196748
9.2,-0.5893213591689279,-0.3045633379514069,0.9012998668325924,0.9342553923205216
9.22,-0.5773396348294053,-0.2825903861278889,0.9135664526843552,0.9248083214021666
9.239999999999998,-0.5642605928187978,-0.259457242513656,0.9247114769674484,0.9136768821510932
9.259999999999998,-0.5508166656176869,-0.2384832821036332,0.9341712387475196,0.9038617003619152
9.279999999999998,-0.5377379069811631,-0.2229340180024394,0.9417496388478512,0.8987995659157018
9.3,-0.5255567910496928,-0.2135477966649849,0.9475705223468144,0.8993191915567326
9.32,-0.5145581819946372,-0.2105177042841795,0.9519228707448638,0.9057065935483912
9.339999999999998,-0.5048179215174078,-0.2135981595034178,0.9551317974041444,0.9177083040632013
9.359999999999998,-0.496274830102215,-0.2222582111629928,0.9574875391247112,0.934649245133192
9.38,-0.4887992595298304,-0.2358225938644199,0.9592205625471067,0.955589167651554
9.4,-0.4822419839750591,-0.253573601491449,0.96050226556727,0.9794630087696128
9.419999999999998,-0.4764616351967545,-0.2748103740163813,0.9614558035525496,1.0051819929354884
9.439999999999998,-0.4713357366394579,-0.2988746569721362,0.962168540246962,1.031695506208623
9.46,-0.4667618675337284,-0.3251554315594285,0.9627025907522084,1.058024122387916
9.48,-0.462654293309028,-0.3530830349671675,0.9631026131094488,1.0832753145491605
9.499999999999998,-0.4589394534604366,-0.3821199840218666,0.9634011548425666,1.106650526384347
9.519999999999998,-0.4555519887965722,-0.4117526297888951,0.963622185538883,1.1274488290439073
9.54,-0.4524318419380924,-0.4414856398696077,0.9637834081573662,1.1450697509616266
9.56,-0.4495223534185494,-0.470840050835289,0.9638977886063268,1.1590162383791274
9.579999999999998,-0.4467690461607294,-0.4993549477823684,0.9639745885175202,1.168897836801079
9.599999999999998,-0.4441187792393608,-0.5265924285026332,0.9640200690451666,1.174433789832654
9.62,-0.4415190333678819,-0.5521452257192061,0.9640379573771468,1.1754556320032608
9.64,-0.4389171898209538,-0.5756461327098262,0.9640297227533025,1.1719088952514918
9.659999999999998,-0.4362597446488123,-0.5967782183090371,0.9639946835530674,1.1638536935662702
9.679999999999998,-0.4334914477733155,-0.61528476459821,0.9639299522680568,1.151464151176835
9.7,-0.4305543687240565,-0.6309779372859785,0.963830214629004,1.135026850162724
9.72,-0.427386865440493,-0.6437453898321341,0.9636873281242068,1.1149386458206565
9.739999999999998,-0.4239223655411265,-0.6535542536720851,0.9634897086083876,1.0917042906276764
9.759999999999998,-0.4200877565995644,-0.6604522013472008,0.9632214443255288,1.0659342865733796
9.779999999999998,-0.4158007181042983,-0.6645652029382525,0.962860995156302,1.0383434171500956
9.8,-0.4109651258079727,-0.6660916758306573,0.9623791997078086,1.0097501996318807
9.82,-0.4054664538105287,-0.6652943115447507,0.9617364717804904,0.9810746225179374
9.839999999999998,-0.3991645481966454,-0.6624870782414405,0.9608785726807072,0.9533328441497532
9.859999999999998,-0.3918833144144286,-0.6580159728391779,0.9597301709729386,0.9276249213737126
9.88,-0.383398839163106,-0.652232099333629,0.9581854101858174,0.9051079106680472
9.9,-0.3734295651166486,-0.6454555756636315,0.9560950970841198,0.8869432142354736
9.919999999999998,-0.3616353604009402,-0.6379304913101305,0.9532514997503312,0.8742058323648044
9.939999999999998,-0.3476363389549776,-0.629776347875081,0.9493749721608234,0.8677487031195155
9.96,-0.3310657382571813,-0.6209511453526569,0.9441126094884884,0.8680324378540188
9.98,-0.3116707921166,-0.611252945136816,0.9370676057478604,0.8749596897862345
9.999999999999998,-0.2894649297535501,-0.6003906793991323,0.9278843094588498,0.8877835506523052
10.019999999999998,-0.2649032231108555,-0.588019072729452,0.9164040592127638,0.902742354394652
10.039999999999996,-0.2389877263976856,-0.5743469466085975,0.9028541812816172,0.9163061720487912
10.059999999999995,-0.215218970342495,-0.560152633454159,0.8904522345302841,0.9277993639136904
10.079999999999997,-0.1970585050728326,-0.5462362613087655,0.8829499199412256,0.9369942578828112
10.099999999999998,-0.1853716907740464,-0.5331987706644538,0.8813937612843281,0.9440494199836788
10.119999999999996,-0.180419917011325,-0.5213761228979359,0.8862196183324696,0.9493205922906434
10.139999999999995,-0.1819718074520638,-0.5108742268517672,0.8972407865376584,0.9532047751213516
10.159999999999997,-0.1894717298594183,-0.5016447084652522,0.9137772761677556,0.956055101502698
10.179999999999998,-0.2021988366354407,-0.4935595859389622,0.9348370304297992,0.9581514283278938
10.199999999999998,-0.2193840545077755,-0.4864655863715911,0.9592815563305872,0.959701646940071
10.219999999999995,-0.2402791927289767,-0.4802152371780804,0.9859455234069648,0.9608550391258436
10.239999999999997,-0.2641874583286483,-0.474679872973392,1.0137089144689155,0.9617174740424692
10.259999999999998,-0.2904692611384518,-0.4697516033240613,1.0415339212952748,0.9623642318443728
10.279999999999998,-0.3185355042206979,-0.4653401041592992,1.068480699840368,0.9628494684000424
10.299999999999995,-0.3478367083711199,-0.4613680027862976,1.0937127232443549,0.9632127096606672
10.319999999999997,-0.3778527383099654,-0.4577667533957031,1.116498220823688,0.9634831478478876
10.339999999999998,-0.4080854170270132,-0.4544736292060046,1.136210920553013,0.9636824609108436
10.359999999999998,-0.4380548759325139,-0.4514297736828365,1.1523313019243204,0.9638266898575072
10.379999999999995,-0.4672997352595838,-0.4485789911717913,1.1644485056620462,0.963927521288756
10.399999999999997,-0.495380801640086,-0.4458669372909681,1.1722625650638994,0.9639931812031304
10.419999999999998,-0.5218876942721467,-0.4432404544458762,1.175586462764452,0.9640290547289116
10.439999999999998,-0.5464475824475369,-0.4406469039743463,1.174347535937421,0.964038093004784
10.459999999999996,-0.5687350382087771,-0.4380334327416443,1.1685878814365729,0.9640210389269156
10.479999999999997,-0.588481918622817,-0.4353461640885036,1.158463604458974,0.96397648688064
10.499999999999998,-0.6054862256958902,-0.4325293184100018,1.1442429657988993,0.9639007805243348
10.519999999999998,-0.6196190467243906,-0.4295242469728714,1.1263036665553834,0.9637877421640416
10.539999999999996,-0.6308289112334063,-0.4262683015765799,1.105129621380036,0.963628212570874
10.559999999999995,-0.639143141867734,-0.4226933598273336,1.0813075765939013,0.9634093549870576
10.579999999999997,-0.6446657260744975,-0.4187233779289823,1.0555239659735536,0.9631136073179546
10.599999999999998,-0.6475713702742715,-0.4142701596195423,1.0285622429006118,0.9627170499598686
10.619999999999996,-0.6480972405084025,-0.4092293241603426,1.001298481135336,0.9621871076911688
10.639999999999995,-0.6465299950928518,-0.4034739191772963,0.9746941415495156,0.9614790808447068
10.659999999999997,-0.6431870641953485,-0.3968452474211617,0.9497829013266432,0.9605308519831984
10.679999999999998,-0.6383914148774226,-0.3891423413245446,0.9276454420147314,0.9592551292449524
10.699999999999998,-0.6324391262270119,-0.3801134010626202,0.9093632565686872,0.9575289208366182
10.719999999999995,-0.6255606096400406,-0.3694553874284465,0.8959413378654388,0.9551810872590903
10.739999999999997,-0.6178804906434157,-0.3568315032887205,0.888193520702514,0.9519815051853254
10.759999999999998,-0.6093887950797268,-0.3419192549972493,0.8865974210021256,0.9476403404884088
10.779999999999998,-0.5999452295960609,-0.3245012149652594,0.8911494904298349,0.941832894057288
10.799999999999995,-0.5893413834648822,-0.3046008011206938,0.9012774624699724,0.9342705326938672
10.819999999999997,-0.577365585964625,-0.2826370990766894,0.9135421677092818,0.9248295870647092
10.839999999999996,-0.5642936844596613,-0.2595148234612158,0.9246858528864892,0.9137060555146268
10.859999999999996,-0.5508582077205265,-0.2384867844961224,0.9341447577531752,0.903863634657346
10.879999999999995,-0.5377893052403684,-0.2227476514298821,0.9417226698070298,0.8986902313419106
10.899999999999997,-0.5256195750987241,-0.2130334152340237,0.9475433141382626,0.8990059620186764
10.919999999999996,-0.5146340508213753,-0.2095402217774528,0.9518955734404654,0.9051012980953232
10.939999999999996,-0.5049087974554268,-0.2120303245168561,0.9551044950554906,0.9167387832488983
10.959999999999996,-0.496382916565911,-0.219984012474893,0.9574602830811232,0.9332674365896682
10.979999999999997,-0.4889271008146847,-0.2327392159297323,0.9591933992589976,0.953775349806886
10.999999999999996,-0.4823925276524028,-0.2495923235444193,0.9604752569392248,0.9772269718081744
11.019999999999996,-0.4766382990010434,-0.2698569620660057,0.9614290407519211,1.0025622801281766
11.039999999999996,-0.4715424824762412,-0.2928897127152355,0.9621421534316856,1.0287576880483555
11.059999999999995,-0.4670032855508688,-0.3180949799609208,0.96267675771542,1.0548586849091113
11.079999999999997,-0.4629356990887485,-0.3449194517889706,0.9630775697410692,1.0799954002028096
11.099999999999996,-0.459267001488874,-0.3728432217333921,0.963377209966792,1.1033895445185515
11.119999999999996,-0.4559328055801752,-0.4013715961475959,0.9635997424027698,1.124357847306253
11.139999999999995,-0.4528741825276302,-0.430029511583321,0.963762994812862,1.1423145553130591
11.159999999999997,-0.4500357856715884,-0.4583592633011001,0.9638800997492826,1.1567739763105722
11.179999999999996,-0.4473646677604037,-0.4859215945340419,0.9639605420674388,1.1673532120329124
11.199999999999996,-0.4448094731767466,-0.5122998352533327,0.9640108818871512,1.1737748386315854
11.219999999999995,-0.4423197681457671,-0.5371065337906671,0.9640352462570017,1.1758691648250543
11.239999999999997,-0.4398453709380895,-0.5599918267423669,0.9640356383409224,1.1735757180249315
11.259999999999996,-0.4373356240151205,-0.5806526458967376,0.9640120882103034,1.166943719443584
11.279999999999996,-0.4347385979754855,-0.5988417976568347,0.963962655162606,1.156131470842209
11.299999999999995,-0.4320002305279011,-0.6143759941313953,0.9638832817332909,1.1414047490376356
11.319999999999997,-0.4290633815639277,-0.6271420586723053,0.963767489831168,1.1231344488162824
11.339999999999996,-0.4258667247523114,-0.6371007309430905,0.9636058953248468,1.101793793588067
11.359999999999996,-0.4223432938986721,-0.644287694681432,0.963385492797439,1.0779554163815015
11.379999999999995,-0.4184180241225858,-0.6488113379825171,0.9630885900102312,1.0522886673546676
11.399999999999997,-0.4140034419994806,-0.6508468612406478,0.9626911517916612,1.0255573690739022
11.419999999999996,-0.4089957434492412,-0.6506283382623675,0.9621604939772612,0.9986155843847232
11.439999999999996,-0.4032684957272869,-0.6484361455951416,0.9614518118757084,0.9724004569274248
11.459999999999996,-0.3966634900358334,-0.6445786852818509,0.9605028833507492,0.9479191603665496
11.479999999999997,-0.3889802116176059,-0.6393677056654548,0.95922630762747,0.9262240270234045
11.499999999999996,-0.3799672640472639,-0.633086659717805,0.9574989747178562,0.908367195916705
11.519999999999996,-0.3693219498535859,-0.6259530808617088,0.9551496126939168,0.8953249778972096
11.539999999999996,-0.3567077452098599,-0.6180800888908192,0.951947947562798,0.8878859322744124
11.559999999999995,-0.3418023603826235,-0.6094495744740037,0.9476039745219148,0.8865094218986824
11.579999999999997,-0.3243885061638268,-0.5999184357537598,0.941792806411096,0.8911843398748757
11.599999999999996,-0.3044896811047651,-0.5892819849248201,0.9342256148762336,0.901343901078591
11.619999999999996,-0.2825250045537449,-0.5773033091706885,0.9247785486829164,0.9136004306136344
11.639999999999995,-0.259399188863391,-0.5642272269404094,0.9136474619902644,0.9247373010340006
11.659999999999997,-0.2384318542834392,-0.550786218934143,0.9038332949299536,0.9341906367662424
11.679999999999994,-0.2228886788871606,-0.5377103316940441,0.8987729735981497,0.9417640990983384
11.699999999999996,-0.2135080416083867,-0.5255319985123326,0.8992950017484289,0.9475812588356856
11.719999999999995,-0.2104830358074983,-0.5145360358112373,0.9056851575063553,0.9519308319526256
11.739999999999997,-0.2135680796361952,-0.5047982466094576,0.917689748038154,0.9551377020800402
11.759999999999994,-0.2222322267150107,-0.4962574274135732,0.9346335131347844,0.9574919215720752
11.779999999999996,-0.2358002279131137,-0.4887839202059902,0.955576076438112,0.9592238161178148
11.799999999999995,-0.2535544052608487,-0.4822285004203865,0.9794523005760426,0.960504679156972
11.819999999999997,-0.2747939357200032,-0.4764498085498714,1.005173377784386,0.9614575898811616
11.839999999999996,-0.2988606065443833,-0.471325381188203,1.0316886915289434,0.9621698567450464
11.859999999999996,-0.3251434416918938,-0.4667528128751241,1.0580188312825956,0.9627035545914128
11.879999999999995,-0.3530728194688214,-0.4626463850057126,1.083271295466576,0.963103311922317
11.899999999999997,-0.3821112945577443,-0.4589325527728829,1.1066475569882657,0.9634016543950646
11.919999999999996,-0.4117452518420761,-0.4555459718912167,1.1274467165296271,0.963622535283344
11.939999999999996,-0.4414793885128222,-0.4524265988279804,1.1450683304087692,0.9637836453071724
11.959999999999996,-0.4708347666769708,-0.4495177867926576,1.1590153701712018,0.963897941163514
11.979999999999997,-0.4993504932885704,-0.4467650701935671,1.1688974037306068,0.9639746775429082
11.999999999999996,-0.5265886847847479,-0.4441153184331173,1.1744336942342115,0.964020110369442
12.019999999999996,-0.5521420898048666,-0.4415160214561033,1.175455793082722,0.9640379628932229
12.039999999999996,-0.5756435152689684,-0.438914568748975,1.1719092466767564,0.9640297013924402
12.059999999999995,-0.5967760417806582,-0.4362574636378599,1.1638541813286518,0.9639946420214652
12.079999999999997,-0.6152829616507124,-0.4334894624699931,1.1514647317056066,0.9639298956020758
12.099999999999996,-0.630976449541744,-0.4305526404335499,1.135027488666123,0.9638301466132688
12.119999999999996,-0.6437441667924564,-0.4273853604396389,1.1149393148267412,0.9636872516060384
12.139999999999995,-0.6535532517890861,-0.4239210544660246,1.0917049687025664,0.9634896257335858
12.159999999999997,-0.6604513832024224,-0.4200866139016128,1.0659349571994272,0.9632213567139828
12.179999999999994,-0.6645645365001799,-0.4157997215676614,1.0383440677499611,0.9628609040298202
12.199999999999996,-0.6660911337750821,-0.4109642561215997,1.0097508207280057,0.9623791059790516
12.219999999999995,-0.6652938706363001,-0.4054656941918769,0.9810752070292108,0.9617363761179136
12.239999999999997,-0.6624867187764218,-0.3991638840603999,0.953333386821257,0.9608784755528236
12.259999999999994,-0.6580156781553296,-0.3918827330811306,0.9276254183407971,0.9597300726763558
12.279999999999996,-0.6522318553967867,-0.3833983296050334,0.9051083591626274,0.9581853108650338
12.299999999999995,-0.6454553707415303,-0.3734291177398855,0.886943612443133,0.956094996753197
12.319999999999997,-0.6379303157372194,-0.3616349668633157,0.8742061794300594,0.9532513983273518
12.339999999999996,-0.6297761938971413,-0.3476359920191752,0.8677489992680952,0.949374869524905
12.359999999999996,-0.6209510070182507,-0.3310654316765516,0.868032684559546,0.9441125055651404
12.379999999999995,-0.6112528181843169,-0.3116705205480073,0.8749598898761741,0.9370675006209056
12.399999999999997,-0.6003905610878555,-0.2894646886875945,0.8877837082550329,0.9278842034956268
12.419999999999996,-0.5880189621588952,-0.264903008805715,0.9027424756597766,0.9164039531732404
12.439999999999994,-0.574346843959452,-0.2389875357980077,0.9163062639870312,0.902854076359034
12.459999999999994,-0.560152538994073,-0.2152188012148008,0.9277994328360556,0.8904521330123589
12.479999999999992,-0.5462361752041046,-0.197058355747071,0.9369943091822408,0.8829498246249486
12.499999999999996,-0.5331986928736993,-0.1853715596897864,0.944049458030916,0.8813936742898408
12.519999999999994,-0.5213760531606177,-0.1804198026191786,0.9493206204835398,0.8862195409677689
12.539999999999994,-0.5108741647319831,-0.1819717081773744,0.9532047960251728,0.8972407193157319
12.559999999999992,-0.5016446534124367,-0.1894716441162081,0.9560551170190802,0.9137772189405255
12.579999999999997,-0.4935595373443959,-0.2021987628677179,0.9581514398538368,0.9348369825782687
12.599999999999994,-0.4864655436120895,-0.2193839912356747,0.9597016554998912,0.959281516955231
12.619999999999994,-0.480215199645787,-0.2402791385851633,0.960855045472751,0.9859454914839774
12.639999999999992,-0.4746798400939292,-0.264187412079611,0.9617174787332708,1.0137088889607724
12.659999999999997,-0.4697515745661553,-0.2904692216916111,0.9623642352930768,1.0415339012191376
12.679999999999994,-0.4653400790387014,-0.3185354706209862,0.96284947091601,1.068480684304194
12.699999999999994,-0.4613679808661571,-0.3478366797910395,0.9632127114758752,1.0937127114611822
12.719999999999994,-0.4577667342848765,-0.3778527140363817,0.9634831491366366,1.1164982121126197
12.739999999999997,-0.4544736125562473,-0.4080853964469436,0.9636824618042016,1.1362109143329309
12.759999999999994,-0.451429759185469,-0.4380548585193289,0.9638266904540308,1.152331297704219
12.779999999999994,-0.4485789785541773,-0.4672997205603958,0.9639275216625226,1.1644485030303025
12.799999999999994,-0.4458669263130175,-0.4953807892646906,0.9639931814097856,1.1722625636777422
12.819999999999997,-0.4432404448966842,-0.521887683883602,0.9640290548102344,1.175586462340243
12.839999999999996,-0.4406468956690341,-0.5464475737543045,0.9640380929921292,1.1743475362419775
12.859999999999994,-0.4380334255184366,-0.5687350309582522,0.9640210388438132,1.168587882279545
12.879999999999994,-0.4353461578060593,-0.5884819125960332,0.96397648674475,1.1584636056862
12.899999999999997,-0.432529312944996,-0.605486220703166,0.9639007803489184,1.1442429672866208
